Customer_ID,Occupation,Annual_Income,Monthly_Inhand_Salary,Credit_Mix,Payment_of_Min_Amount,Payment_Behaviour,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Age,Credit_History_Age,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,None,Not Specified,Payday Loan,Personal Loan,Student Loan,Age_group
CUS_0x2fd6,Musician,41933.1,3726.425,Bad,Yes,Low_spent_Large_value_payments,8.0,10.0,24.0,3.0,42.0,25.0,6.139999999999997,17.0,2034.22,32.846050053361026,64.5960405500864,186.8269414998508,378.719517950062,23.0,12,0,0,0,1,0,0,1,0,1,0,20s
CUS_0x2fd7,Mechanic,14599.89,1464.6575,Bad,Yes,Low_spent_Small_value_payments,7.0,8.0,21.0,5.0,24.666666666666668,16.666666666666668,24.64,13.0,2660.55,32.2715950060853,39.0862297429761,120.88132059997288,273.164866323717,38.0,10,0,0,1,1,0,0,0,1,1,0,30s
CUS_0x2fe0,Developer,8357.98,693.498333333333,Bad,Yes,High_spent_Small_value_payments,6.0,10.0,15.0,6.0,51.333333333333336,13.666666666666666,0.7666666666666667,12.0,2431.46,29.04519774837657,29.0179797132997,53.76368130028033,263.23483898641933,24.0,20,0,1,1,0,0,0,1,0,0,0,20s
CUS_0x2fe7,Scientist,18708.73,1373.06083333333,Bad,Yes,Low_spent_Large_value_payments,10.0,5.0,20.0,8.0,42.25,19.75,23.19,13.0,3924.2,33.968093760638055,62.4107115602466,59.908772146486726,284.9865996265993,35.0,4,0,1,1,0,1,0,1,1,0,1,30s
CUS_0x3003,Developer,15129.9,1166.825,Bad,Yes,High_spent_Large_value_payments,7.0,9.0,28.0,9.0,62.0,16.25,8.73,8.25,1801.79,36.4943373006748,70.5054541033142,67.44184228745603,243.73520360922925,32.0,17,1,0,1,1,1,0,1,1,1,1,30s
CUS_0x301b,Accountant,70383.0,6119.25,Bad,Yes,Low_spent_Medium_value_payments,9.0,5.0,26.0,7.0,61.0,22.33333333333333,26.820000000000004,17.0,4440.34,32.154612356995564,254.797796818145,313.786476093373,320.0073937551477,23.0,14,0,1,1,1,1,0,1,0,0,1,20s
CUS_0x3023,Musician,32613.68,2696.80666666666,Bad,Yes,Low_spent_Small_value_payments,9.0,5.0,28.0,7.0,20.33333333333333,16.0,31.649999999999995,12.0,3868.66,25.811026128024903,116.688537611967,177.10498754155742,262.553808179808,29.0,3,1,1,1,1,0,0,0,1,0,0,20s
CUS_0x3026,Doctor,60214.04,5034.83666666666,Bad,Yes,High_spent_Medium_value_payments,7.0,5.0,18.0,5.0,16.0,18.0,1.97,12.0,1322.67,26.2990523239039,201.956016572683,203.588056102122,347.939593991861,21.0,14,0,0,1,1,0,0,0,0,1,1,20s
CUS_0x302d,Developer,14258.85,1135.2375,Bad,Yes,Low_spent_Medium_value_payments,6.0,9.0,28.0,7.0,29.5,24.75,1.01,10.0,4295.5,30.2028718216474,54.7939452686617,84.59105619136592,259.13874853997174,20.0,2,0,0,0,1,1,0,1,1,1,1,10s
CUS_0x303d,Entrepreneur,17624.38,1483.69833333333,Bad,Yes,Low_spent_Medium_value_payments,7.0,9.0,26.0,7.0,36.66666666666666,20.0,6.919999999999999,10.0,1524.0,28.3202437675817,55.49103767566751,3397.36861662524,290.1171517960883,44.0,11,1,1,0,1,0,0,1,0,0,1,40s
CUS_0x3048,Scientist,81093.16,7017.76333333333,Bad,Yes,High_spent_Large_value_payments,10.0,7.0,17.0,7.0,27.5,20.5,14.22,12.0,4523.3,30.87133300253613,409.03944226168,223.661562957122,312.7263500903415,41.0,10,1,0,0,1,0,0,0,1,0,1,40s
CUS_0x3059,Engineer,15671.96,1400.99666666666,Bad,Yes,Low_spent_Medium_value_payments,10.0,5.0,34.0,2.0,60.5,23.5,3.68,10.0,1885.3,33.4529797127115,13.2433710480009,116.62160248174229,295.23469313692226,23.0,13,0,0,1,0,1,0,0,0,0,0,20s
CUS_0x3060,Developer,40923.34,3429.27833333333,Bad,Yes,High_spent_Large_value_payments,6.0,6.0,24.0,8.0,42.0,25.0,18.37,9.666666666666666,4654.92,31.61264059765977,244.135591447877,145.52541098808285,213.26683089737207,23.0,6,1,0,0,1,1,0,0,1,1,1,20s
CUS_0x307e,Developer,46485.27,3874.7725,Bad,Yes,High_spent_Medium_value_payments,9.0,6.0,29.0,7.0,27.25,22.75,3.94,15.0,3371.08,32.03236264866462,223.022006732958,121.1786754172786,293.2765678497623,41.0,11,1,0,0,1,0,0,1,1,1,1,40s
CUS_0x308b,Doctor,45207.54,3507.295,Bad,Yes,High_spent_Medium_value_payments,8.0,8.0,24.0,6.0,22.75,19.75,9.78,13.0,2497.48,33.57963054762767,148.913273415009,95.2286014604627,354.0876251245275,43.0,17,1,0,0,1,1,0,0,0,1,1,40s
CUS_0x30ae,Scientist,40512.0,3091.0,Bad,Yes,Low_spent_Small_value_payments,8.0,8.0,15.0,9.0,29.0,17.333333333333332,20.37333333333333,11.666666666666666,3971.97,28.93953213778613,169.4865007186,148.08375708112854,264.863075533604,18.0,14,1,0,1,0,1,0,1,1,1,0,10s
CUS_0x30b7,Doctor,9491.025,768.918749999999,Bad,Yes,Low_spent_Small_value_payments,10.0,7.0,15.0,6.0,48.0,16.666666666666668,20.12666666666667,9.0,3377.48,24.121285618750832,28.8798308903088,40.018409189240565,276.0193373448197,37.0,7,0,0,0,1,1,0,0,1,0,1,30s
CUS_0x30c5,Media_Manager,19170.45,1510.5375,Bad,Yes,Low_spent_Small_value_payments,8.0,9.0,15.0,8.0,47.0,21.0,18.93,11.0,4402.46,30.6909221088481,112.221487903304,136.06507674725066,190.5654477642157,19.0,9,1,1,1,1,1,0,0,0,0,1,10s
CUS_0x30c6,Musician,68469.6,5500.8,Bad,Yes,High_spent_Medium_value_payments,7.0,6.0,33.0,5.0,56.66666666666666,19.0,5.826666666666667,11.0,1865.28,32.34515509409243,230.392754103924,318.82457812692934,267.52933443581213,32.0,6,1,0,0,1,1,0,0,0,0,1,30s
CUS_0x30de,Writer,15475.27,1264.60583333333,Bad,Yes,Low_spent_Small_value_payments,6.0,6.0,28.0,6.0,38.5,15.0,23.33,7.0,4683.73,30.8842899653905,42.0879736909329,127.88985943166442,246.48275021073525,22.0,14,1,1,1,0,1,0,0,0,0,1,20s
CUS_0x30e8,Engineer,18967.13,1729.59416666666,Bad,Yes,Low_spent_Small_value_payments,6.0,7.0,25.0,9.0,51.0,14.5,13.3,15.0,3213.09,24.16148088405265,74.2205971895731,132.4165129691143,256.322306507978,20.0,1,0,1,0,1,1,0,1,0,0,0,10s
CUS_0x30ec,Engineer,8923.745,1032.64541666666,Bad,Yes,Low_spent_Medium_value_payments,6.0,5.0,33.0,3.0,37.0,17.0,11.44,7.0,1889.62,30.959577936156133,18.727404400483,52.09156594617563,315.778904653341,18.0,10,1,0,1,0,0,0,0,0,0,0,10s
CUS_0x30ed,Scientist,28634.88,2442.24,Bad,Yes,Low_spent_Large_value_payments,6.0,6.0,17.0,8.0,50.333333333333336,21.0,8.34,10.0,3195.0,29.394339801169437,106.503454541662,154.62470190727333,263.095843551063,30.0,7,1,1,1,1,0,0,0,0,1,1,20s
CUS_0x3127,Accountant,37972.16,2986.34666666666,Bad,Yes,High_spent_Medium_value_payments,9.0,10.0,21.0,7.0,52.66666666666666,14.333333333333334,20.80666666666667,11.0,4708.63,34.11772829585374,217.653367784339,75.38074859407163,265.60055028825565,20.0,12,1,1,0,1,1,0,0,0,1,1,10s
CUS_0x312c,Architect,56531.6,4643.96666666666,Bad,Yes,Low_spent_Small_value_payments,7.0,6.0,23.0,6.0,15.333333333333334,25.0,9.39,11.0,3750.42,29.050834477240237,192.893329739486,211.7597690158899,333.07690124462334,15.0,12,0,1,0,1,1,0,0,1,1,0,10s
CUS_0x3149,Writer,20602.02,1727.835,Bad,Yes,High_spent_Medium_value_payments,10.0,8.0,23.0,7.0,18.5,17.25,4.49,13.0,4946.5,30.625449997573075,93.6009503621764,2572.511873368599,256.750601349827,27.0,3,1,0,1,0,1,0,0,0,1,0,20s
CUS_0x3169,Scientist,31287.48,2858.29,Bad,Yes,High_spent_Small_value_payments,10.0,5.0,22.0,8.0,36.0,20.5,25.18,6.5,4712.1,34.9264950751624,129.498466503817,153.56255289734966,267.76798059883225,45.0,7,0,1,0,1,1,0,1,0,1,1,40s
CUS_0x316e,Engineer,79504.56,6542.38,Bad,Yes,High_spent_Small_value_payments,7.0,5.0,20.0,7.0,19.0,15.5,16.71,13.5,2512.59,31.495538114223773,269.436597287425,5219.468466001631,293.8222604293285,34.0,8,1,1,0,1,0,0,0,1,1,0,30s
CUS_0x318d,Scientist,28050.2,2443.51666666666,Bad,Yes,Low_spent_Large_value_payments,6.0,5.0,33.0,7.0,29.0,18.0,1.75,13.5,3534.02,27.59101175682465,143.792850539366,101.15677995036216,261.90203617693703,38.0,8,0,1,1,1,0,0,1,0,1,1,30s
CUS_0x319d,Lawyer,50520.75,4407.0625,Bad,Yes,High_spent_Medium_value_payments,6.0,5.0,33.0,5.0,59.0,17.0,3.53,16.0,1535.0199999999998,27.118751042744037,127.537569039659,117.28770300826233,449.2143112854107,35.0,9,1,1,0,1,0,0,1,0,0,0,30s
CUS_0x31c0,Manager,59931.4,4828.28333333333,Bad,Yes,High_spent_Small_value_payments,9.0,5.0,20.0,9.0,41.0,20.0,20.92,17.0,3776.3000000000006,34.7579666523161,390.854908985295,109.15209731805646,173.4570721441547,16.0,2,1,1,1,0,1,0,1,0,1,1,10s
CUS_0x31e8,Doctor,14363.25,1092.9375,Bad,Yes,Low_spent_Medium_value_payments,10.0,7.0,19.0,7.0,43.0,22.0,16.76,7.333333333333333,1758.22,31.23400198502433,75.2214972774938,38.28723566155713,265.78501706094835,22.0,14,1,1,1,1,0,0,1,1,0,0,20s
CUS_0x3215,Developer,9871.225,902.474895215444,Bad,Yes,Low_spent_Large_value_payments,10.0,5.0,26.0,7.0,33.0,25.0,25.03,15.0,3599.34,31.47967123213025,123.050720898049,58.752025716872296,265.28464983629954,34.0,8,1,0,1,0,0,0,1,0,1,1,30s
CUS_0x3229,Writer,9830.785,977.232083333333,Bad,Yes,Low_spent_Small_value_payments,10.0,5.0,31.0,9.0,21.5,18.5,2.7,9.0,3670.07,31.19729820469195,55.7022529107393,92.7976417389122,239.223313683681,38.0,2,1,1,0,1,1,0,1,0,0,1,30s
CUS_0x3237,Media_Manager,54651.78,4359.315,Bad,Yes,Low_spent_Medium_value_payments,9.0,9.0,16.0,8.0,51.0,24.0,25.64,13.0,4548.76,32.8177047468664,295.386576066043,357.20127980361804,68.34364413033765,19.0,7,0,1,1,1,1,0,0,0,1,1,10s
CUS_0x3279,Writer,18762.55,1710.54583333333,Bad,Yes,Low_spent_Small_value_payments,8.0,6.0,24.0,6.0,33.5,22.5,22.51,14.0,3916.73,33.2822916822696,54.057210798171,195.657378043145,211.339994492016,41.0,2,1,1,1,0,0,0,0,1,0,0,40s
CUS_0x32ad,Teacher,56200.53,4544.3775,Bad,Yes,High_spent_Medium_value_payments,10.0,8.0,31.0,7.0,37.0,24.0,18.22,7.333333333333333,4968.17,27.5425762873209,257.11258333286,163.25209771288226,300.73973562092334,46.0,1,1,0,1,0,1,0,1,1,0,1,40s
CUS_0x32b1,Manager,16718.08,1617.17333333333,Bad,Yes,Low_spent_Small_value_payments,8.0,10.0,25.0,5.0,61.0,19.33333333333333,28.03,11.0,2931.99,34.71723679791693,41.4089422272151,109.3804955258007,290.927895580317,46.0,9,0,0,1,0,1,0,0,1,0,1,40s
CUS_0x32c7,Journalist,18873.52,1625.79333333333,Bad,Yes,Low_spent_Small_value_payments,8.0,5.0,16.0,2.0,30.0,25.0,4.009999999999997,7.0,2662.69,31.3024017930406,23.8385603477387,58.89653033398493,352.344242651609,31.0,6,0,0,0,0,1,0,0,1,0,0,30s
CUS_0x32ce,Accountant,62050.89,5386.9075,Bad,Yes,High_spent_Medium_value_payments,8.0,7.0,22.0,7.0,19.666666666666668,22.0,9.616666666666662,13.0,4293.32,32.3339241079647,286.959220987278,306.08216077486003,212.31603490452767,31.0,6,0,1,0,1,0,0,0,0,1,1,30s
CUS_0x32e2,Teacher,31172.1,2600.675,Bad,Yes,High_spent_Large_value_payments,6.0,10.0,16.0,5.0,53.333333333333336,23.0,26.93,7.0,3912.19,35.441671719588804,106.045604154408,129.4489517860876,294.5729440595027,45.0,10,1,0,0,0,0,0,1,0,0,1,40s
CUS_0x330a,Entrepreneur,43892.31,3798.6925,Bad,Yes,High_spent_Small_value_payments,6.0,9.0,28.0,4.0,44.0,22.0,5.91,12.0,2001.71,29.6001319490385,80.1114237070632,82.13310096164655,477.6247253312895,41.0,11,1,1,0,0,1,0,0,0,0,1,40s
CUS_0x331a,Developer,17767.41,1407.6175,Bad,Yes,Low_spent_Medium_value_payments,6.0,10.0,28.0,5.0,36.0,17.5,8.73,9.0,2595.94,36.358184593321255,65.4899946978422,63.1499833261662,297.121771975991,17.0,10,0,1,0,0,0,0,1,0,0,1,10s
CUS_0x333e,Accountant,54843.69,4438.3075,Bad,Yes,High_spent_Large_value_payments,6.0,7.0,32.0,9.0,55.0,22.666666666666668,17.83,8.0,4896.0,30.29635155434464,312.255632184805,49.7663624041996,238.240954122231,25.0,9,1,1,1,0,0,0,0,1,1,1,20s
CUS_0x335a,Musician,15599.88,1324.99,Bad,Yes,Low_spent_Small_value_payments,6.0,8.0,21.0,6.0,60.25,24.75,20.27,8.0,4384.6,30.5701770871407,66.7322863461479,2558.562979919801,271.27695756810925,45.0,9,0,0,1,0,1,0,1,1,0,0,40s
CUS_0x3364,Accountant,14132.32,1205.69333333333,Bad,Yes,Low_spent_Small_value_payments,6.0,9.0,34.0,8.0,50.0,16.75,24.25,10.25,4632.52,28.18818004521128,51.7492652544164,55.51569210325472,262.00693769187427,37.0,2,1,0,1,1,1,0,1,0,1,1,30s
CUS_0x3371,Architect,61632.99,4856.0825,Bad,Yes,High_spent_Medium_value_payments,9.0,9.0,27.0,7.0,36.0,23.0,13.88,12.0,1634.9800000000002,31.464147917242094,311.564961424757,3451.843548671828,252.91275962953168,20.0,9,1,0,1,1,1,0,1,0,0,1,10s
CUS_0x3377,Accountant,34230.0,2902.5,Bad,Yes,Low_spent_Small_value_payments,10.0,9.0,29.0,8.0,17.333333333333332,15.666666666666666,25.49,11.0,3362.1,31.7771446940564,151.070864656312,296.493840534715,132.68529480897217,20.0,6,1,1,1,1,0,0,1,0,1,0,10s
CUS_0x3379,Teacher,8884.17,874.3475,Bad,Yes,Low_spent_Large_value_payments,10.0,6.0,16.0,6.0,62.0,18.33333333333333,7.833333333333333,10.0,2143.45,28.134271885644267,29.3897143931002,69.3936125196367,268.65142308726234,24.0,16,0,0,0,1,0,0,1,1,0,1,20s
CUS_0x337b,Developer,47506.8,4053.9,Bad,Yes,High_spent_Medium_value_payments,7.0,7.0,28.0,6.0,28.0,20.0,7.5,9.0,1902.31,28.2384735735341,132.995538482458,123.4366256393075,398.95783587823246,44.0,10,1,0,1,1,0,0,0,1,0,1,40s
CUS_0x3389,Manager,43782.45,3543.5375,Bad,Yes,High_spent_Medium_value_payments,6.0,9.0,25.0,8.0,31.75,17.25,4.88,12.75,3468.25,30.082476854947878,240.664738822485,163.90403673645545,209.7849744410587,15.0,7,1,1,0,1,0,0,1,1,1,0,10s
CUS_0x3394,Journalist,39540.78,3410.065,Bad,Yes,High_spent_Small_value_payments,8.0,7.0,25.0,7.0,48.0,14.333333333333334,26.320000000000004,13.0,3506.0,38.14900899065187,227.530864881942,132.20663919675343,237.9356625879693,42.0,11,1,1,1,0,0,0,0,0,0,1,40s
CUS_0x3397,Developer,39800.36,3097.69666666666,Bad,Yes,High_spent_Large_value_payments,8.0,10.0,21.0,9.0,33.25,20.75,20.25,8.75,4241.52,34.96562678414372,252.255600756209,130.25285396138582,189.76121194907049,45.0,1,0,0,1,1,1,0,1,1,1,0,40s
CUS_0x33aa,Musician,35843.92,3005.99333333333,Bad,Yes,Low_spent_Small_value_payments,10.0,10.0,34.0,6.0,22.0,20.5,15.89,12.5,3901.4,31.1483534103151,156.666732864655,163.50927495978715,257.92332550889046,33.0,3,1,1,0,0,1,0,1,0,0,1,30s
CUS_0x33b8,Engineer,16362.68,1536.55666666666,Bad,Yes,High_spent_Medium_value_payments,10.0,5.0,18.0,6.0,53.333333333333336,24.666666666666668,4.69333333333333,15.0,2635.48,36.70612005554904,77.7133940724674,103.62545250032262,245.65015342720932,30.0,8,0,1,0,1,0,0,0,1,0,1,20s
CUS_0x33dc,Musician,8555.805,528.98375,Bad,Yes,Low_spent_Medium_value_payments,6.0,10.0,22.0,5.0,56.0,22.0,3.85,12.0,2953.79,32.49875200375375,29.0502177488363,50.1894115078562,258.658745743307,44.0,11,0,0,1,1,0,0,1,0,1,0,40s
CUS_0x33de,Journalist,16340.12,1275.67666666666,Bad,Yes,Low_spent_Large_value_payments,10.0,9.0,16.0,5.0,56.0,16.75,19.43,10.0,3761.85,32.168499121315804,41.1619816128505,93.5487068038693,270.356978249946,31.0,6,1,0,1,0,1,0,0,0,1,0,30s
CUS_0x33eb,Engineer,20674.5,1447.875,Bad,Yes,Low_spent_Small_value_payments,7.0,8.0,31.0,5.0,61.0,21.25,18.3,9.0,2827.23,29.042695166358477,52.3928499208447,2532.503796485317,283.13554018680725,35.0,14,1,0,1,1,0,0,1,0,0,0,30s
CUS_0x33ef,Lawyer,82277.8,6826.48333333333,Bad,Yes,Low_spent_Small_value_payments,9.0,10.0,32.0,7.0,65.0,16.0,19.71,7.0,2748.82,33.9449786016556,479.165302312734,10000.0,68.8910559153444,35.0,4,1,0,1,1,1,0,1,1,1,0,30s
CUS_0x33f9,Musician,8052.79,961.065833333333,Bad,Yes,Low_spent_Small_value_payments,8.0,7.0,24.0,8.0,48.0,22.33333333333333,20.28,12.0,3937.86,33.83431976642143,29.2405245541256,60.264525284751336,293.2682001611224,46.0,7,1,0,1,0,0,0,1,1,1,1,40s
CUS_0x3401,Engineer,15479.34,1143.945,Bad,Yes,Low_spent_Small_value_payments,6.0,9.0,33.0,6.0,25.0,24.666666666666668,27.12,9.666666666666666,3106.09,36.222827872484,47.7174562386542,46.8007568763747,291.7237096913437,19.0,2,0,1,1,0,1,0,1,0,1,0,10s
CUS_0x340b,Entrepreneur,64790.24,5235.18666666666,Bad,Yes,High_spent_Large_value_payments,9.0,9.0,21.0,7.0,36.0,22.5,7.26,14.0,1654.05,36.669384857069,322.997175864729,97.86586844065,310.287021877843,39.0,8,0,1,0,1,0,0,1,0,0,1,30s
CUS_0x3410,Architect,54834.69,4508.5575,Bad,Yes,Low_spent_Large_value_payments,7.0,6.0,22.0,6.0,53.0,15.0,7.49,10.0,2470.61,33.4457655938428,258.862742819241,250.2102888330275,221.78271834772949,20.0,9,0,0,1,0,0,0,1,1,1,1,10s
CUS_0x3434,Teacher,20380.41,1581.3675,Bad,Yes,High_spent_Medium_value_payments,7.0,6.0,29.0,4.0,26.25,23.5,3.45,12.0,1791.56,32.68371593705655,63.644129351125,33.994769241614875,295.541178078684,18.0,13,1,1,0,0,0,0,0,1,0,0,10s
CUS_0x3435,Lawyer,29840.22,2636.685,Bad,Yes,Low_spent_Medium_value_payments,8.0,9.0,29.0,7.0,18.25,26.0,26.19,11.0,2716.57,27.5754530161006,114.668009834742,77.55900330135175,265.80940940358425,17.0,3,1,0,0,0,0,0,1,1,1,0,10s
CUS_0x344a,Teacher,14210.27,1287.18916666666,Bad,Yes,High_spent_Medium_value_payments,9.0,6.0,19.0,5.0,56.0,19.0,24.85,13.0,4975.63,29.927336737064326,51.0760084253194,2551.1247388668507,281.644691300187,40.0,6,1,1,0,1,0,0,0,1,1,0,30s
CUS_0x345e,Manager,83265.72,6899.81,Bad,Yes,Low_spent_Medium_value_payments,7.0,8.0,30.0,6.0,39.25,15.25,3.46,13.0,2224.91,27.16421267431135,296.609494163751,304.735123920459,328.0366052906078,37.0,6,1,1,0,0,0,0,0,0,0,1,30s
CUS_0x3475,Musician,36783.38,3151.28166666666,Bad,Yes,High_spent_Large_value_payments,10.0,5.0,17.0,7.0,14.25,22.25,22.85,12.0,4555.72,28.893548039601622,148.358117769367,159.70128622119432,267.06876267610426,27.0,2,1,1,1,0,0,0,1,0,1,1,20s
CUS_0x347b,Engineer,17816.79,1517.7325,Bad,Yes,Low_spent_Small_value_payments,6.0,5.0,31.0,5.0,15.333333333333334,19.33333333333333,7.44,7.0,1793.04,29.855972276438635,54.0104294064431,104.32444692756576,270.105040332657,30.0,12,0,1,0,1,0,0,1,0,1,1,20s
CUS_0x347c,Teacher,66460.6,5448.38333333333,Bad,Yes,Low_spent_Small_value_payments,8.0,10.0,16.0,6.0,33.0,23.0,2.15,15.0,4681.43,26.4185102547465,278.079963081004,553.152603334354,3.60576691797422,33.0,12,0,1,1,0,1,0,0,1,0,0,30s
CUS_0x3482,Teacher,8107.295,809.607916666666,Bad,Yes,Low_spent_Medium_value_payments,8.0,8.0,16.0,6.0,21.5,19.25,26.1,13.0,3838.2,32.8068609547589,24.3503928340077,48.37617568174822,280.73422315091,32.0,5,1,0,1,1,0,0,0,1,1,0,30s
CUS_0x34a3,Teacher,14407.92,913.66,Bad,Yes,Low_spent_Medium_value_payments,10.0,8.0,30.0,6.0,59.0,21.0,22.63,11.5,4283.59,30.800457757319705,67.2205599830445,59.1557667493905,244.9896732675645,40.0,0,0,1,0,1,0,0,0,1,1,1,30s
CUS_0x34aa,Journalist,20833.19,1664.09916666666,Bad,Yes,High_spent_Large_value_payments,6.0,6.0,34.0,5.0,36.0,21.5,16.02,9.0,4987.19,29.4068041010578,77.5913026182484,60.6392500577649,288.17936399065275,26.0,4,1,1,0,0,1,0,0,1,1,0,20s
CUS_0x34b6,Musician,30726.96,2304.58,Bad,Yes,High_spent_Medium_value_payments,10.0,10.0,16.0,6.0,16.75,17.5,3.92,12.0,4381.33,29.504849546584172,100.608518367,100.35915542148526,270.1851247449143,27.0,9,0,0,0,0,1,0,1,1,0,1,20s
CUS_0x34c9,Entrepreneur,7200.005,482.000416666666,Bad,Yes,Low_spent_Small_value_payments,6.0,9.0,17.0,8.0,62.0,21.0,2.54,9.0,2870.92,30.317197595255124,42.7861786649807,39.8012186763426,248.11264432534276,35.0,4,1,1,0,1,1,0,0,1,0,0,30s
CUS_0x34ce,Architect,29827.76,2385.64666666666,Bad,Yes,Low_spent_Small_value_payments,8.0,8.0,16.0,5.0,28.25,22.5,17.06,7.0,3376.44,34.79873589236242,118.942945361503,190.07054629441015,202.05117501075225,37.0,12,0,1,0,0,0,0,0,1,0,1,30s
CUS_0x34e1,Mechanic,15605.73,1505.4775,Bad,Yes,Low_spent_Small_value_payments,10.0,7.0,30.0,6.0,36.333333333333336,20.33333333333333,8.66,11.0,1937.91,33.21222962629864,59.1748890191752,119.5071221295172,258.5324055179733,40.0,13,0,1,0,0,1,0,1,0,0,0,30s
CUS_0x34e9,Manager,34323.86,3113.32166666666,Bad,Yes,High_spent_Small_value_payments,10.0,8.0,28.0,2.0,16.666666666666668,20.0,1.07,9.0,1312.43,32.0486648022366,34.4087314326133,117.943329729775,412.31343883761065,46.0,7,0,0,0,0,0,0,1,0,1,0,40s
CUS_0x3530,Journalist,43200.9,3807.075,Bad,Yes,High_spent_Medium_value_payments,8.0,9.0,16.0,4.0,32.75,23.25,8.379999999999999,12.0,1404.99,32.360033120139924,117.833839942338,132.0452620880425,388.3283979696183,30.0,12,0,1,0,0,1,0,1,0,1,0,20s
CUS_0x353a,Teacher,15785.04,1369.42,Bad,Yes,Low_spent_Small_value_payments,8.0,10.0,18.0,2.0,32.666666666666664,16.0,4.44,12.0,1466.43,31.357645759831566,17.3792404826185,3393.415980002724,292.05043979810665,38.0,8,0,0,0,0,1,0,0,1,0,0,30s
CUS_0x3542,Writer,20455.92,1935.66,Bad,Yes,High_spent_Large_value_payments,8.0,9.0,30.0,5.0,20.0,21.33333333333333,16.08,14.0,4176.67,31.413107151499705,48.4914557845072,80.21950282937657,324.85504138611566,24.0,7,1,0,0,0,1,0,1,1,0,0,20s
CUS_0x3551,Mechanic,19797.56,1856.79666666666,Bad,Yes,Low_spent_Large_value_payments,8.0,7.0,31.0,2.0,16.0,19.0,7.21,10.0,1793.37,30.632983650358952,22.4487587645105,161.092997684922,272.1379102172335,20.0,15,0,0,0,1,1,0,0,0,0,0,10s
CUS_0x35b4,Accountant,7912.96,751.413333333333,Bad,Yes,Low_spent_Small_value_payments,7.0,6.0,22.0,3.0,34.0,22.666666666666668,1.76,11.0,2352.07,39.20671512610477,12.9563885942533,53.339525165431496,295.5120862403143,14.0,7,0,1,1,0,0,0,0,0,1,0,10s
CUS_0x35b5,Lawyer,56803.71,4620.6425,Bad,Yes,High_spent_Medium_value_payments,7.0,5.0,25.0,6.0,44.0,23.0,16.23,11.0,2593.44,31.502496824368848,187.190218862138,271.97051236207346,267.90351877578746,19.0,6,0,0,1,0,1,0,0,1,0,1,10s
CUS_0x35b9,Developer,57943.41,4732.6175,Bad,Yes,High_spent_Medium_value_payments,8.0,8.0,19.0,6.0,37.0,23.0,23.78,15.0,4890.07,28.042846556605348,200.694053848214,136.7326302549748,385.835065896811,18.0,11,0,0,0,1,1,0,0,0,1,0,10s
CUS_0x35bd,Media_Manager,20251.96,1476.66333333333,Bad,Yes,Low_spent_Small_value_payments,7.0,6.0,26.0,6.0,58.333333333333336,20.0,7.423333333333333,8.0,2168.54,31.2580498574646,76.9078086247289,86.63593258926876,260.78925878600165,34.0,11,0,1,0,1,0,0,0,1,0,1,30s
CUS_0x35c8,Musician,73947.24,6008.27,Bad,Yes,Low_spent_Medium_value_payments,9.0,8.0,21.0,7.0,55.333333333333336,19.33333333333333,2.6,9.333333333333334,2691.9,28.3893043129663,306.617015286702,3641.2990229640345,239.2842860930592,18.0,14,0,1,1,1,1,0,0,1,0,0,10s
CUS_0x35dd,Architect,78162.72,6619.56,Bad,Yes,High_spent_Large_value_payments,10.0,7.0,22.0,4.0,46.75,23.25,3.28,12.0,2237.69,32.6893946411444,212.508094523066,68.20807615847298,587.7103802362218,18.0,20,0,0,0,0,0,0,0,1,1,1,10s
CUS_0x35e4,Entrepreneur,14453.63,1250.46916666666,Bad,Yes,Low_spent_Medium_value_payments,9.0,6.0,23.0,4.0,17.666666666666668,21.666666666666668,4.336666666666667,12.0,1298.38,22.9075356302981,36.8554696654295,108.47782497335766,263.0469553612117,38.0,14,0,0,0,0,1,0,0,1,1,1,30s
CUS_0x35ea,Architect,52837.29,4230.1075,Bad,Yes,High_spent_Medium_value_payments,6.0,9.0,31.0,6.0,43.333333333333336,24.0,15.47,15.0,4969.21,36.7865634726338,144.296195457152,38.72765722597503,459.0035849679141,40.0,13,0,1,0,1,1,0,0,1,1,0,30s
CUS_0x360e,Musician,7499.935,524.994583333333,Bad,Yes,Low_spent_Small_value_payments,10.0,8.0,21.0,8.0,41.0,15.0,16.23,8.0,4507.0,31.358056926589725,47.2929987822293,49.4962041024034,240.71025544870025,35.0,4,0,1,0,1,1,0,1,1,1,0,30s
CUS_0x362c,Lawyer,7844.045,767.670416666666,Bad,Yes,Low_spent_Small_value_payments,9.0,10.0,22.0,6.0,27.0,17.0,8.25,9.0,2342.78,27.95309487772793,21.2804833990751,43.19676184403383,288.9564630902237,45.0,6,1,1,0,0,0,0,1,1,1,0,40s
