Customer_ID,Occupation,Annual_Income,Monthly_Inhand_Salary,Credit_Mix,Payment_of_Min_Amount,Payment_Behaviour,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Age,Credit_History_Age,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,None,Not Specified,Payday Loan,Personal Loan,Student Loan
CUS_0x1c96,Teacher,43802.27,3394.18916666666,Good,No,High_spent_Medium_value_payments,4.0,7.0,2.0,4.0,9.0,1.0,8.45,3.0,1208.7,27.93694131878255,119.077808572169,105.9089283306461,374.43217976385,53.0,32,0,0,1,0,1,0,1,1,0,0
CUS_0x1c98,Entrepreneur,44297.43,3701.4525,Bad,Yes,High_spent_Large_value_payments,9.0,7.0,15.0,7.0,35.666666666666664,23.333333333333332,19.28,12.0,4078.7100000000005,34.59272667043303,217.19686749867097,148.88443795822184,264.06394454310566,19.0,8,0,1,0,1,1,0,1,1,0,1
CUS_0x1c99,Engineer,33278.28,2335.83738361442,Standard,Yes,High_spent_Medium_value_payments,7.0,3.0,11.0,4.0,11.333333333333334,9.0,14.263333333333334,6.666666666666667,426.60999999999996,33.9740929939798,75.9538661224378,83.87788335772734,347.79544997261365,26.0,7,1,0,1,0,0,0,0,0,0,1
CUS_0x1c9c,Musician,64425.78,5254.815,Good,No,High_spent_Medium_value_payments,1.0,3.0,8.0,4.0,7.25,7.5,2.44,1.0,711.1,34.971499306423325,165.565052632197,2675.4749203864308,351.48817962911346,28.0,26,0,0,1,1,0,0,0,0,1,0
CUS_0x1ca9,Manager,128585.52,10674.46,Good,No,High_spent_Large_value_payments,4.0,4.0,7.0,1.0,22.0,11.0,7.32,6.0,1000.37,33.976393618285165,73.4856788697129,366.91933965770386,883.7076481392493,30.0,22,0,0,0,0,0,0,0,0,0,1
CUS_0x1cab,Lawyer,8578.89,465.907499999999,Bad,Yes,Low_spent_Small_value_payments,8.0,10.0,15.0,8.0,60.5,17.75,12.71,12.0,4194.67,34.45691082400295,46.2613608716401,32.24314496697245,250.58624416138673,39.0,8,1,0,1,1,0,0,1,0,1,1
CUS_0x1cb0,Teacher,59823.58,5220.29833333333,Good,No,High_spent_Large_value_payments,0.0,2.0,5.0,1.0,3.0,10.0,8.96,4.0,406.75,29.004846493056235,45.8921959248845,202.5015866158592,523.636050792589,48.0,23,0,0,0,0,0,0,1,0,0,0
CUS_0x1cb8,Mechanic,53003.18,4275.93166666666,Standard,Yes,High_spent_Large_value_payments,6.0,6.0,6.0,4.0,15.666666666666666,14.0,2.84,5.666666666666667,1387.17,30.434442810141135,175.35445533670904,161.52748066786,360.71123066209594,54.0,29,1,1,0,0,0,0,0,1,1,0
CUS_0x1cbd,Writer,36412.86,3054.405,Standard,No,High_spent_Medium_value_payments,7.0,4.0,7.0,3.0,20.0,19.0,4.06,1.0,1485.18,29.877648035810825,71.1785103880209,122.70803011834795,370.1800061300597,26.0,26,0,1,0,0,1,0,0,0,1,0
CUS_0x1cc0,Media_Manager,95189.64,7924.47,Good,No,High_spent_Small_value_payments,5.0,3.0,2.0,4.0,5.0,2.5,7.74,1.5,722.48,33.910294065696576,203.66117963557,2785.44442735644,485.877471608713,28.0,25,0,0,0,0,0,0,1,1,0,1
CUS_0x1cc3,Mechanic,154242.48,13024.54,Good,No,High_spent_Large_value_payments,1.0,6.0,11.0,3.0,4.25,3.25,10.2,5.0,1449.91,37.04501877212845,201.560978791097,410.6623740181185,947.7306471907787,56.0,23,0,0,0,0,0,0,1,0,1,1
CUS_0x1cc4,Lawyer,45034.34,4021.86166666666,Good,No,High_spent_Large_value_payments,4.0,7.0,8.0,2.0,7.0,13.5,4.8,1.0,36.56,32.812993813884376,48.7263937777758,227.87401347474827,385.58575941414097,47.0,23,0,0,0,1,1,0,0,0,0,0
CUS_0x1ccd,Developer,17733.32,1687.77666666666,Standard,No,High_spent_Medium_value_payments,5.0,5.0,19.0,3.0,7.25,11.5,10.23,4.25,111.83,27.432502917956075,25.9784602965417,75.64597507697172,334.65323129315277,33.0,21,0,0,0,0,1,0,1,0,0,0
CUS_0x1cce,Entrepreneur,20618.07,1434.1725,Bad,Yes,High_spent_Small_value_payments,9.0,7.0,27.0,5.0,34.333333333333336,15.666666666666666,9.76,13.0,1424.45,29.7433569416088,48.4541297069754,98.88475884158458,266.0783614514393,33.0,12,0,0,1,0,0,0,0,1,0,1
CUS_0x1ccf,Teacher,8381.025,852.418749999999,Bad,Yes,Low_spent_Medium_value_payments,6.0,8.0,22.0,2.0,55.25,22.0,4.51,9.0,1465.19,32.04657505867122,7.34814083804864,64.3084488645064,288.5852852974443,28.0,6,0,0,0,1,0,0,0,0,0,0
CUS_0x1cd1,Engineer,51200.46,4108.705,Bad,Yes,High_spent_Medium_value_payments,7.0,9.0,22.0,5.0,49.666666666666664,23.333333333333332,10.15,9.0,4126.76,32.0651681878269,151.5022707532,139.14171618598763,380.226513060811,46.0,13,1,1,0,0,0,0,1,0,1,0
CUS_0x1cd5,Developer,80182.28,6684.85666666666,Standard,No,High_spent_Large_value_payments,4.0,4.0,9.0,1.0,7.333333333333333,8.0,4.233333333333333,4.0,645.51,29.0745027816201,36.0389546009522,204.49160226964435,632.237760217425,34.0,32,0,0,0,1,0,0,0,0,0,0
CUS_0x1cd7,Entrepreneur,22265.03,1723.41916666666,Standard,Yes,Low_spent_Small_value_payments,6.0,5.0,18.0,3.0,17.25,14.5,20.23,4.75,1337.06,32.3906370317373,35.2191205130313,192.2614956144355,234.86130053919925,20.0,12,0,0,0,0,1,0,1,0,1,0
CUS_0x1cdb,Developer,35547.71,2853.30916666666,Standard,Yes,High_spent_Medium_value_payments,7.0,5.0,5.0,0.0,5.0,16.5,2.58,4.75,943.86,33.09328766532612,0.0,100.09762656473552,445.2332901019305,22.0,31,0,0,0,0,0,1,0,0,0,0
CUS_0x1ce1,Engineer,83521.24,7162.10333333333,Standard,Yes,High_spent_Large_value_payments,4.0,4.0,14.0,2.0,9.0,10.666666666666666,15.160000000000002,13.0,555.44,29.904334718010734,121.272527512217,144.50077170200868,633.9179515797873,25.0,21,1,0,0,0,0,0,0,1,0,0
CUS_0x1ce6,Journalist,65635.12,5762.59333333333,Bad,Yes,High_spent_Small_value_payments,7.0,7.0,20.0,5.0,45.0,18.0,4.21,8.0,1250.01,36.26706037752343,180.187405866394,148.72967762869266,504.00891650491167,34.0,13,0,1,1,0,0,0,1,1,0,1
CUS_0x1cee,Teacher,59782.0,5114.83333333333,Good,No,High_spent_Medium_value_payments,0.0,5.0,7.0,4.0,7.333333333333333,2.0,8.2,3.0,264.0,31.003016938009765,155.909143195741,216.79156434196065,398.78262579563034,55.0,24,0,0,1,1,1,0,0,1,0,0
CUS_0x1cf3,Manager,66858.27,5770.5225,Standard,No,High_spent_Medium_value_payments,3.0,6.0,20.0,4.0,6.75,9.75,4.16,9.0,601.58,35.88117655478515,175.015181747368,121.7899901430205,469.360689519626,39.0,28,0,0,0,1,0,0,0,1,0,1
CUS_0x1cfd,Scientist,31994.01,2756.1675,Standard,Yes,Low_spent_Small_value_payments,3.0,7.0,8.0,2.0,5.0,18.5,15.8,8.0,1197.22,26.710244150631073,34.0815170842819,97.3076920340849,337.544122834453,37.0,17,0,1,0,1,0,0,0,0,0,0
CUS_0x1d00,Teacher,14638.54,1134.87833333333,Bad,Yes,Low_spent_Small_value_payments,6.0,9.0,17.0,8.0,47.666666666666664,19.0,26.3,14.0,3201.91,29.6643658355232,80.0061726498248,63.552588572415004,249.929072111093,45.0,12,0,1,1,1,0,0,1,1,1,1
CUS_0x1d08,Doctor,79752.42,6348.035,Standard,No,High_spent_Large_value_payments,5.0,3.0,6.0,2.0,22.0,20.0,6.36,1.0,1055.14,30.077996417451924,109.824639435379,253.21510961473572,526.763750949884,55.0,28,1,0,1,0,0,0,0,0,0,0
CUS_0x1d13,Musician,73314.6,6180.55,Bad,Yes,High_spent_Large_value_payments,10.0,8.0,20.0,8.0,18.25,23.0,18.61,12.0,4709.8,32.62530567437773,465.828327953467,125.75263137568041,273.97404067085074,24.0,12,0,1,1,0,0,0,1,1,1,0
CUS_0x1d15,Architect,40206.26,3552.52166666666,Standard,Yes,High_spent_Medium_value_payments,3.0,3.0,15.0,1.0,24.0,9.666666666666666,14.979999999999999,3.0,736.9699999999999,31.92972276637953,17.7873422135164,164.39880944708406,436.3993483393987,36.0,31,0,0,0,1,0,0,0,0,0,0
CUS_0x1d18,Musician,33702.74,2998.56166666666,Standard,Yes,Low_spent_Small_value_payments,7.0,3.0,19.0,2.0,8.333333333333334,8.0,10.366666666666665,5.0,636.96,33.953844918975236,37.9932292433702,3432.531640953488,346.193352768891,44.0,24,0,0,0,0,1,0,1,0,0,0
CUS_0x1d1b,Manager,152574.76,12547.5633333333,Good,No,High_spent_Medium_value_payments,2.0,5.0,3.0,3.0,24.0,2.0,1.62,4.0,754.8,35.2521574412336,205.484842880306,184.739401550842,1114.53208890218,21.0,20,0,0,0,0,0,0,1,1,1,0
CUS_0x1d1c,Developer,10307.97,625.9975,Standard,Yes,Low_spent_Small_value_payments,8.0,3.0,13.0,2.0,6.0,11.666666666666666,7.336666666666666,10.0,480.17,35.04332589641593,11.0221904179286,33.96523351250053,288.08185869604836,25.0,16,1,0,1,0,0,0,0,0,0,0
CUS_0x1d1f,Musician,16774.54,1654.87833333333,Standard,Yes,High_spent_Large_value_payments,8.0,3.0,16.0,3.0,6.5,10.0,15.629999999999999,10.0,156.87,33.83983569840478,22.1940886266287,73.44777511241773,334.84596959428626,17.0,17,0,0,0,0,1,0,0,1,1,0
CUS_0x1d21,Doctor,73606.16,5852.84666666666,Standard,Yes,High_spent_Medium_value_payments,3.0,7.0,17.0,6.0,19.5,12.0,11.56,17.0,1707.18,26.72020882164675,330.768628757229,5040.820124856436,229.7026913001761,37.0,11,0,0,0,0,1,0,1,0,1,1
CUS_0x1d28,Entrepreneur,16644.79,1547.06583333333,Bad,Yes,Low_spent_Small_value_payments,7.0,6.0,24.0,9.0,19.75,21.25,12.43,12.0,3519.49,31.3394203098755,100.765766999302,5011.457985594784,202.22585632538625,22.0,5,0,1,0,1,1,0,1,1,1,0
CUS_0x1d2b,Accountant,26217.46,1930.78833333333,Standard,Yes,Low_spent_Small_value_payments,8.0,3.0,18.0,2.0,9.0,16.75,7.3100000000000005,5.0,1135.43,29.42587120054645,27.0455474125502,119.08723166881245,321.94605425197,33.0,27,0,0,1,0,0,0,0,0,0,1
CUS_0x1d2c,Architect,118636.88,9865.40666666666,Standard,Yes,Low_spent_Medium_value_payments,8.0,6.0,9.0,1.0,18.0,16.0,13.69,4.5,1097.71,32.57248295842307,86.542930806811,548.8459121664266,613.6518236934262,42.0,21,1,0,0,0,0,0,0,0,0,0
CUS_0x1d33,Journalist,39294.3,3292.525,Bad,Yes,High_spent_Large_value_payments,9.0,10.0,30.0,3.0,47.0,20.666666666666668,7.14,11.0,1292.73,33.1693758028117,60.7443925083015,67.8067689298734,457.3680052284913,41.0,14,0,0,1,1,0,0,0,0,0,0
CUS_0x1d3d,Doctor,60284.16,5153.68,Good,No,High_spent_Large_value_payments,0.0,4.0,2.0,2.0,1.0,4.333333333333333,4.4,9.0,1306.74,28.7794491765287,67.9295751021861,184.75149570944552,526.020262521701,52.0,30,0,0,0,1,0,0,0,0,0,1
CUS_0x1d3e,Architect,41499.21,3582.2675,Good,No,Low_spent_Large_value_payments,0.0,5.0,5.0,0.0,4.0,7.0,9.79,4.0,1272.15,27.48899816209785,0.0,95.0479301384755,450.2548948458895,43.0,16,0,0,0,0,0,1,0,0,0,0
CUS_0x1d46,Engineer,88685.32,7417.44333333333,Good,No,High_spent_Large_value_payments,0.0,2.0,3.0,4.0,11.25,4.0,7.5,8.0,1429.35,35.25460758447458,168.770804151889,267.64138460723103,557.8321445742123,43.0,22,0,1,1,0,0,0,0,0,1,0
CUS_0x1d4e,Journalist,25530.33,2137.5275,Standard,Yes,High_spent_Medium_value_payments,3.0,4.0,19.0,0.0,17.5,12.75,11.98,8.75,761.18,31.55867123469105,0.0,80.69783091888172,395.55491908111776,38.0,32,0,0,0,0,0,1,0,0,0,0
CUS_0x1d51,Developer,69563.34,5738.945,Good,No,High_spent_Medium_value_payments,1.0,4.0,2.0,3.0,8.5,10.5,3.9400000000000004,3.0,164.52,33.93375516058955,137.778067380728,231.41813119313701,464.6983014261335,49.0,19,1,0,1,0,1,0,0,0,0,0
CUS_0x1d56,Media_Manager,53127.72,4655.31,Standard,Yes,High_spent_Large_value_payments,7.0,6.0,34.0,3.0,34.0,17.666666666666668,8.04,16.0,1752.55,28.6845037464069,87.5783531339686,206.30543793352703,431.64720893250336,31.0,20,0,0,0,0,1,0,1,0,1,0
CUS_0x1d58,Mechanic,10037.5,577.458333333333,Bad,Yes,Low_spent_Small_value_payments,10.0,9.0,24.0,9.0,53.333333333333336,25.666666666666668,15.43,8.0,4618.9,32.86918762694943,66.9929582322611,55.22358576889733,215.52928933217433,21.0,10,1,0,0,1,1,0,1,0,1,1
CUS_0x1d63,Entrepreneur,15993.33,1544.7775,Standard,Yes,Low_spent_Small_value_payments,5.0,5.0,25.0,5.0,7.75,10.75,18.41,12.0,2447.8,32.89630630689483,43.5750804497414,103.77606311651274,277.1266064337452,19.0,20,1,1,1,1,0,0,0,0,0,1
CUS_0x1d6f,Engineer,17438.8,1237.23333333333,Bad,Yes,High_spent_Large_value_payments,8.0,11.0,16.0,5.0,22.0,15.25,14.93,12.0,2635.91,32.20908157710822,44.2353254959553,66.59704593086508,275.39096190651225,18.0,9,0,1,0,0,1,0,1,1,0,0
CUS_0x1d70,Media_Manager,19563.14,1902.26166666666,Bad,Yes,High_spent_Small_value_payments,8.0,7.0,29.0,6.0,28.75,23.5,3.32,11.0,2375.12,31.7626401983886,64.7913658129041,75.84512041152225,312.08968044223974,21.0,6,0,1,0,0,0,0,1,1,1,1
CUS_0x1d72,Mechanic,54027.0,4269.25,Good,No,Low_spent_Small_value_payments,6.0,4.0,8.0,2.0,22.0,10.0,7.2,4.0,482.08,36.1782850931978,53.2608866339629,252.160048050327,411.504065315709,18.0,32,0,0,0,1,0,0,1,0,0,0
CUS_0x1d79,Teacher,29661.88,2435.82333333333,Good,No,High_spent_Medium_value_payments,4.0,7.0,8.0,0.0,10.666666666666666,1.6666666666666667,6.39,2.0,80.25,32.10516443424327,0.0,165.44293094507316,344.806069054926,31.0,25,0,0,0,0,0,1,0,0,0,0
CUS_0x1d7a,Teacher,14226.81,1238.5675,Bad,No,Low_spent_Medium_value_payments,10.0,10.0,24.0,7.0,51.0,20.0,26.73,12.0,3343.19,31.9930409016633,43.5285075438048,103.670733094812,256.657509361382,20.0,12,0,0,1,1,1,0,1,1,1,0
CUS_0x1d7b,Engineer,70414.1,6112.84166666666,Good,No,Low_spent_Medium_value_payments,2.0,3.0,9.0,4.0,12.666666666666666,9.666666666666666,10.906666666666666,5.333333333333333,422.72,34.98087896449086,221.083645745711,3455.494302931044,462.12818200491165,19.0,23,0,0,1,1,0,0,0,0,1,1
CUS_0x1d85,Engineer,19455.49,1428.29083333333,Standard,Yes,Low_spent_Large_value_payments,7.0,3.0,20.0,2.0,14.0,20.0,15.46,9.0,1427.03,32.25394824399434,31.307130695852198,102.0633694993618,289.45858313811897,34.0,13,0,0,0,0,0,0,1,0,0,1
CUS_0x1d86,Developer,47725.98,4099.16499999999,Standard,Yes,High_spent_Large_value_payments,7.0,8.0,32.0,3.0,45.0,11.0,12.27,15.0,2554.95,29.809600431701,65.9700019542524,194.654038291042,416.79245975470474,25.0,14,1,0,0,0,1,0,0,1,0,0
CUS_0x1d8d,Developer,17137.57,1588.5448812123,Bad,Yes,Low_spent_Small_value_payments,8.0,7.0,34.0,9.0,21.0,19.5,25.45,16.0,3680.6,29.607958940262673,140.971496058035,105.35057602372717,209.330475342338,22.0,9,1,0,1,0,1,0,0,0,0,1
CUS_0x1d8f,Teacher,17469.68,1417.80666666666,Bad,Yes,Low_spent_Small_value_payments,7.0,9.0,18.0,5.0,43.75,16.0,27.12,10.25,3645.12,32.406856796416676,67.9610515351077,103.54125226483829,250.27836286671976,28.0,6,1,0,0,1,0,0,0,1,0,0
CUS_0x1d9a,Lawyer,28547.56,2553.96333333333,Bad,Yes,High_spent_Large_value_payments,9.25,9.25,30.0,7.0,49.5,16.25,27.29,11.0,4022.3,32.12361945680295,87.877957698316,108.38220045701333,319.13617517800327,17.0,7,0,1,1,1,1,0,1,0,0,1
CUS_0x1d9e,Lawyer,75994.22,6301.85166666666,Good,No,High_spent_Medium_value_payments,1.0,4.0,7.0,1.0,11.0,5.25,6.92,6.0,111.75,30.43446904468695,51.7028250812161,280.6975966546145,560.2847449308349,43.0,28,0,0,0,0,0,0,0,0,0,1
CUS_0x1dab,Writer,10622.485,722.207083333333,Standard,Yes,Low_spent_Medium_value_payments,6.0,4.0,8.0,4.0,19.0,13.0,7.6433333333333335,2.0,1335.49,32.251026463827664,20.0837238040687,30.4644524706242,290.7827678899317,30.0,16,0,0,0,1,0,0,0,0,1,0
CUS_0x1dac,Mechanic,72886.08,5805.84,Bad,Yes,High_spent_Large_value_payments,8.0,9.0,30.0,9.0,58.0,16.333333333333332,20.19,9.0,3839.64,30.443751409248666,331.719510101812,342.75489124003394,169.44293199148697,29.0,8,1,1,0,1,0,0,0,0,0,1
CUS_0x1dad,Architect,17807.935,1545.99458333333,Standard,No,Low_spent_Small_value_payments,6.0,5.0,8.0,3.0,16.5,14.75,9.02,4.0,378.11,33.49143525708265,31.3260617248698,99.97705653043693,270.09831203727026,23.0,17,0,0,0,1,0,0,0,0,1,1
CUS_0x1db0,Doctor,17592.34,1461.02833333333,Standard,Yes,Low_spent_Small_value_payments,7.0,3.0,17.0,5.0,25.75,14.0,9.38,8.0,2138.95,31.704580532828352,59.3268141059027,60.99580042164642,298.28021880578376,27.0,11,1,1,0,0,0,0,1,1,1,0
CUS_0x1db4,Mechanic,116798.36,9912.19666666666,Standard,Yes,High_spent_Small_value_payments,8.0,7.0,7.0,4.0,10.75,15.75,6.51,0.5,1399.73,28.418005836053474,256.216616404639,684.3143618195062,320.68868844252034,38.0,27,0,1,0,0,0,0,1,0,0,0
CUS_0x1db5,Engineer,74092.04,6029.33666666666,Bad,Yes,High_spent_Medium_value_payments,7.0,9.0,15.0,3.0,36.0,16.0,1.9400000000000002,10.666666666666666,1531.49,34.35975622807893,105.645995010258,135.0133074933336,559.12159629086,43.0,14,0,1,0,0,1,0,0,0,0,1
CUS_0x1dbb,Architect,7187.17,488.930833333333,Bad,Yes,Low_spent_Small_value_payments,8.0,8.0,22.0,5.0,32.0,23.333333333333332,15.44,10.333333333333334,1438.6500000000003,34.0008887627227,26.8252129649757,45.33641878209723,260.064784919593,28.0,8,0,1,1,0,0,0,1,1,0,1
CUS_0x1dbd,Developer,17169.365,1282.78041666666,Standard,No,Low_spent_Small_value_payments,4.0,3.0,20.0,0.0,23.75,12.25,5.65,3.0,938.18,34.443867608202346,37.01918101749475,107.2958872674662,308.48215439919977,22.0,31,0,0,0,0,0,1,0,0,0,0
CUS_0x1dc1,Musician,30834.28,2471.52333333333,Good,No,High_spent_Large_value_payments,4.0,5.0,1.0,2.0,10.5,4.5,7.65,3.0,1112.03,26.5003428169283,41.9302762540843,2580.3277339456313,337.2911207247045,56.0,25,0,0,0,1,0,0,0,0,0,0
CUS_0x1dc2,Engineer,9925.3,761.108333333333,Bad,Yes,High_spent_Small_value_payments,9.0,7.0,32.0,7.0,16.5,14.75,6.2,14.0,3083.14,28.473717474386078,41.6381959714659,41.0107063491979,258.46193101266874,46.0,14,0,1,0,0,1,0,1,1,0,0
CUS_0x1dc4,Journalist,20170.75,1930.89583333333,Standard,Yes,Low_spent_Small_value_payments,10.0,5.0,25.0,2.0,46.25,11.25,8.89,10.0,1854.76,35.72278903012595,20.9491624068454,147.29481752730558,304.8456033991815,43.0,6,0,1,0,0,0,0,0,1,0,0
CUS_0x1dcf,Writer,40331.05,3106.92083333333,Good,No,High_spent_Large_value_payments,5.0,5.0,3.0,2.0,27.25,10.5,7.8100000000000005,5.0,767.89,29.2891411054918,64.7650070022847,79.49783779858706,431.429238532461,52.0,20,1,0,0,0,0,0,0,0,1,0
CUS_0x1dd3,Manager,68484.44,5684.03666666666,Standard,Yes,High_spent_Small_value_payments,5.0,7.0,5.0,5.0,12.0,20.0,12.520000000000001,9.333333333333334,105.41000000000001,32.491257041637866,225.53566734078,366.76217060074964,239.439162058469,25.0,13,0,1,0,1,0,0,1,0,1,0
CUS_0x1dd4,Doctor,140606.8,11876.2333333333,Standard,No,High_spent_Large_value_payments,6.0,6.0,7.0,1.0,6.5,12.5,7.39,0.0,489.29,35.701700159670274,90.9175295307696,620.120367623648,739.0854361789105,49.0,17,0,0,0,0,0,0,0,1,0,0
CUS_0x1dd9,Architect,35208.2,2919.01666666666,Good,No,High_spent_Large_value_payments,5.0,2.0,5.0,2.0,10.333333333333334,1.0,3.6733333333333333,6.0,630.29,34.99477262728177,44.7300810020499,68.64099978171167,412.3878302294593,46.0,16,0,1,0,0,0,0,0,0,1,0
CUS_0x1dda,Mechanic,20060.23,1873.68583333333,Bad,Yes,Low_spent_Medium_value_payments,6.0,5.0,34.0,9.0,14.0,19.0,25.320000000000004,16.0,2844.99,33.6093728146033,148.523926783614,3398.232871138524,218.62468937450134,28.0,5,1,1,0,1,0,0,1,1,1,0
CUS_0x1de3,Lawyer,16234.66,1084.88833333333,Bad,Yes,Low_spent_Medium_value_payments,10.0,5.0,21.0,7.0,24.25,17.0,9.06,15.0,2466.78,25.71775414188815,77.0702157481262,57.994257958179645,253.42435962702723,35.0,9,0,0,1,1,1,0,1,1,1,0
CUS_0x1de5,Accountant,64122.84,5053.57,Bad,Yes,High_spent_Medium_value_payments,7.0,6.0,29.0,4.0,27.5,23.0,15.98,12.5,1323.21,31.301826627983353,147.069096289009,388.3359943962245,239.95190931476475,20.0,9,0,1,1,1,1,0,0,0,0,0
CUS_0x1de6,Manager,40445.44,2922.55500433265,Bad,Yes,High_spent_Large_value_payments,8.0,6.0,33.0,6.0,51.0,21.75,19.06,14.0,3484.72,28.73187850399695,352.999005845054,104.01885244013265,345.625804048826,15.0,12,1,1,1,1,0,0,0,0,1,0
CUS_0x1de9,Architect,106002.32,8974.52666666666,Standard,No,High_spent_Large_value_payments,4.0,4.0,13.0,4.0,16.5,17.0,9.64,1.0,332.47,34.02329463202335,218.583640811971,345.390618139784,583.47840771491,26.0,22,0,0,1,0,1,0,0,1,0,1
CUS_0x1deb,Entrepreneur,98436.6,8079.05,Good,No,High_spent_Medium_value_payments,8.0,6.0,10.0,0.0,29.0,15.333333333333334,8.946666666666664,4.333333333333333,329.72,35.9302539916767,0.0,378.050048791871,696.5216178747947,25.0,21,0,0,0,0,0,1,0,0,0,0
CUS_0x1def,Accountant,14411.9,1302.83603343269,Bad,Yes,Low_spent_Small_value_payments,6.0,8.0,24.0,7.0,22.25,18.0,25.05,7.5,3640.4,27.4079600802475,99.8183089885423,2608.8532031509217,196.7729545836805,29.0,9,0,0,1,0,1,0,1,0,1,0
CUS_0x1df1,Mechanic,73434.92,5849.57666666666,Good,No,High_spent_Large_value_payments,1.0,5.0,5.0,4.0,6.0,1.5,11.93,1.0,192.45,26.032255454069425,214.430178396934,194.24912596894825,428.77836230078276,31.0,16,1,1,0,0,0,0,0,1,1,0
CUS_0x1dfd,Engineer,7604.185,612.682083333333,Standard,Yes,Low_spent_Small_value_payments,9.0,10.0,32.0,3.0,45.0,15.5,7.63,10.0,1829.92,31.735824752237427,16.7351094374612,2529.992461381726,289.263107596511,25.0,6,0,0,0,0,1,0,1,1,0,0
CUS_0x1e06,Mechanic,29605.9,2579.15833333333,Standard,Yes,High_spent_Small_value_payments,8.0,6.0,16.0,3.0,21.0,8.0,18.62,8.0,786.55,30.478050667546597,53.9284573154535,222.023196196051,256.964179821828,50.0,31,0,0,0,1,0,0,0,1,0,0
CUS_0x1e0f,Lawyer,20660.16,1897.62299862193,Good,No,Low_spent_Small_value_payments,1.0,1.0,1.0,2.0,1.0,8.5,6.59,4.0,542.16,34.0576074526415,131.935702474453,142.155383058206,313.533915845409,55.0,19,0,1,0,0,1,0,0,0,0,0
CUS_0x1e16,Journalist,40019.0,3401.91666666666,Good,No,Low_spent_Large_value_payments,2.0,1.0,2.0,4.0,3.3333333333333335,4.0,3.58,6.0,1445.8100000000002,32.04379827136584,70.3403403380293,3457.6411839231837,391.0613086770316,53.0,20,0,0,0,1,0,0,0,0,1,1
CUS_0x1e17,Media_Manager,15399.52,1438.29333333333,Standard,Yes,High_spent_Large_value_payments,4.0,3.0,18.0,1.0,25.0,17.0,15.696666666666667,2.0,556.93,28.007312945019166,11.4186154296084,56.770841400645075,342.3065431697457,22.0,28,1,0,0,0,0,0,0,0,0,0
CUS_0x1e18,Doctor,14366.56,1085.36229673304,Good,No,Low_spent_Small_value_payments,1.0,2.0,3.0,1.0,7.75,5.25,3.9800000000000004,5.0,411.98,31.812180956134576,133.588843849129,85.07870295716776,315.804823127327,50.0,25,0,0,0,0,0,0,0,0,0,1
CUS_0x1e2d,Media_Manager,10967.735,738.977916666666,Standard,Yes,Low_spent_Medium_value_payments,5.0,6.0,5.0,0.0,9.0,17.333333333333332,17.69333333333333,0.0,1314.16,34.5857064351174,0.0,31.355663808045964,310.89101859688066,55.0,28,0,0,0,0,0,1,0,0,0,0
CUS_0x1e3e,Musician,22918.52,1710.17095416524,Standard,Yes,Low_spent_Small_value_payments,6.0,5.0,18.0,5.0,19.0,11.0,16.273333333333333,4.0,454.45,33.113575954564105,199.39360260023,105.80914896296035,286.257294271564,33.0,9,0,0,1,0,0,0,0,1,1,0
CUS_0x1e3f,Architect,107854.84,9245.90333333333,Standard,Yes,High_spent_Medium_value_payments,5.0,5.0,16.0,5.0,7.0,15.0,5.683333333333334,6.666666666666667,990.4500000000002,33.96342178822173,338.841281761348,210.30623731817832,561.5013546509233,22.0,16,0,0,0,1,1,0,0,0,1,1
CUS_0x1e41,Lawyer,133646.04,11429.17,Good,No,High_spent_Large_value_payments,4.0,5.0,11.0,2.0,7.0,3.0,2.7633333333333336,3.0,1290.92,35.163534459716836,114.24824264081501,385.890503222675,899.4449208031756,34.0,33,0,0,0,0,1,0,0,0,1,0
CUS_0x1e45,Manager,166837.64,13680.1366666666,Good,No,Low_spent_Medium_value_payments,4.0,3.0,8.0,0.0,12.25,7.5,11.61,4.0,1402.48,38.601922124371626,0.0,2874.686793303689,1069.1418598152816,41.0,16,0,0,0,0,0,1,0,0,0,0
CUS_0x1e46,Writer,70481.19,5584.4325,Standard,Yes,High_spent_Medium_value_payments,8.0,5.0,16.0,0.0,24.333333333333332,12.0,5.75,5.0,1087.1,33.189864469563595,0.0,198.25990768394158,633.516675649391,49.0,26,0,0,0,0,0,1,0,0,0,0
CUS_0x1e48,Architect,73639.72,6119.64333333333,Standard,Yes,High_spent_Large_value_payments,6.0,7.0,18.0,0.0,27.333333333333332,12.666666666666666,15.06,3.0,1433.03,34.59946480597494,0.0,56.80860993459803,632.803119022901,49.0,19,0,0,0,0,0,1,0,0,0,0
CUS_0x1e4d,Entrepreneur,146729.64,12495.47,Standard,No,High_spent_Medium_value_payments,3.0,4.0,17.0,3.0,15.0,19.0,8.576666666666666,4.0,90.89,31.925828169971197,343.116089295552,6811.358110862224,795.1254438643169,19.0,17,1,1,0,0,0,0,0,0,1,0
